-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,1,2,2,1,2,117,96,97,98,117,117,117,117,117,117,117,117,117,117,117,117,112,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,16,17,16,16,17,16,97,80,65,80,117,96,2,1,2,98,117,96,98,117,112,113,114,99,100,81,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,2,1,0,2,1,81,80,81,65,97,65,16,17,18,65,97,80,81,6,6,7,100,80,80,80,22,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,16,17,18,16,17,18,64,65,80,64,81,65,0,2,1,64,80,81,64,0,22,23,80,80,81,81,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,80,64,65,16,17,18,65,80,64,65,80,6,6,80,80,80,81,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,161,161,161,161,161,161,-1,-1,-1,-1,22,81,81,80,81,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,6,80,81,81,80,22,22,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,65,65,64,80,6,6,6,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,80,64,65,65,22,22,23,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,149,150,151,150,151,149,150,151,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,0,1,2,0,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,18,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,149,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,64,65,161,161,161,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,6,161,161,161,161,-1,90,90,90,90,90,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,31,3,3,-1,-1,31,-1,63,60,61,62,31,60,61,91,92,-1,-1,23,16,22,161,-1,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,149,15,150,151,152,31,149,150,73,74,31,150,151,152,89,90,31,74,149,152,90,-1,1,74,90,90,161,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,46,15,44,45,46,31,44,45,38,39,31,47,44,45,46,47,31,39,44,45,46,47,14,80,80,65,161,-1,73,74,150,150,150,150,73,150,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,62,15,60,61,62,31,60,61,54,55,31,63,60,61,62,63,31,55,60,61,62,63,14,64,65,80,161,-1,150,89,150,150,150,150,150,150,150,-1,31,21,161,161,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,20,15,21,20,19,31,21,20,20,21,31,20,19,21,21,20,20,21,21,20,19,21,14,20,20,19,161,-1,150,150,150,150,150,150,150,150,150,136,150,133,150,133,149,135,150,133,31,151,170,171,172,173,174,31,133,150,145
-1,-1,-1,-1,-1,-1,-1,134,15,136,133,134,31,136,46,47,133,31,135,136,-1,-1,-1,-1,-1,-1,25,25,25,14,-1,-1,-1,161,161,25,25,25,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,31,5,186,187,188,189,190,31,5,5,129
-1,-1,-1,-1,-1,-1,-1,25,15,25,25,25,31,152,62,63,149,31,25,25,161,-1,-1,-1,-1,161,136,133,134,161,161,161,161,161,161,133,135,135,151,-1,150,-1,15,47,46,47,44,45,33,34,35,44,45,31,47,202,203,204,205,206,31,75,76,46
-1,-1,-1,-1,-1,-1,-1,46,47,46,47,46,31,47,44,45,46,31,46,47,161,-1,-1,-1,-1,161,25,25,25,161,161,25,25,25,25,25,25,25,136,-1,-1,-1,-1,63,62,63,60,61,49,50,51,60,61,31,63,218,219,220,221,222,31,91,92,62
-1,-1,-1,-1,-1,-1,-1,62,63,62,63,62,31,63,60,61,62,31,62,63,161,-1,-1,-1,-1,161,136,133,134,161,161,136,133,134,133,134,135,135,152,-1,-1,-1,-1,-1,161,150,150,150,150,150,161,-1,-1,-1,-1,-1,-1,-1,129,129,31,129,128,161
-1,-1,149,149,150,149,150,149,149,150,151,152,31,149,150,73,74,31,150,150,152,-1,-1,-1,-1,161,25,25,25,25,25,25,25,25,161,161,161,161,161,-1,-1,-1,-1,-1,-1,-1,150,150,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,145,31,145,144,-1
-1,-1,47,46,47,46,47,38,39,44,45,46,31,44,45,46,47,31,47,44,45,-1,-1,-1,-1,161,136,133,134,134,135,136,133,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,149,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,31,129,128,-1
-1,-1,63,62,-1,62,63,54,55,60,61,62,31,60,61,62,63,31,63,60,61,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,150,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,145,145,144,-1
