-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,117,117,117,117,117,112,113,115,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,117,117,117,112,113,114,114,114,114,115,117,117,117,117,117,117,117,117,117,117,117,117,117,117,-1,-1,117,-1,-1,-1,117,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,117,117,117,117,117,117,117,117,117,117,117,117,112,115,116,117,117,117,117,117,117,117,117,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,117,117,112,116,117,117,117,117,117,117,117,117,117,117,117,117,117,112,116,112,113,114,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,185,185,185,185,185,98,117,96,185,185,185,98,117,117,112,116,112,114,99,101,114,114,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,117,117,112,115,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,16,17,22,23,24,65,80,81,24,17,16,80,116,113,114,114,114,99,64,65,101,114,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,117,117,117,117,117,117,117,112,113,115,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,112,113,117,117,117,117,117,117,117
-1,6,7,8,6,8,65,65,80,6,7,8,81,101,114,114,99,100,81,80,81,80,100,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,115,116,117,117,117,112,113,114,114,114,114,115,117,117,117,117,117,117,117,117,117,117,117,117,117,117,112,113,114,114,114,114,114,114,114,114,114,114,114
-1,22,23,24,22,24,81,65,80,22,23,24,80,81,100,100,65,80,64,65,80,81,81,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,112,113,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,6,1,2,1,2,65,80,80,0,8,0,65,80,65,80,81,65,80,6,0,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,114,115,116,117,117,117,117,117,117,117,117,117,117,117,117,117,112,113,114,114,115,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,16,17,18,17,18,65,80,81,24,24,16,81,65,81,65,81,65,80,22,16,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,117,117,117,117,117,117,117,112,113,114,114,114,114,114,114,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,-1,-1,-1,-1,-1,-1,-1,115,116,117,117,117,117,112,113,114,117,-1,-1,117,114,114,114,114,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,8,24,24,8,135,-1,-1,-1,-1,133,15,135,185,135,15,185,185,185,185,185,185,175,168,175,168,169,170,171,171,173,174,175,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,-1,-1,-1,25,15,25,25,25,15,185,133,149,135,185,135,185,135,185,135,185,90,187,188,189,73,191,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,17,24,0,24,17,0,25,15,111,-1,-1,25,15,25,25,25,15,201,201,202,202,201,202,201,202,201,202,201,202,203,204,205,206,207,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,32,24,6,0,24,25,15,25,-1,-1,25,15,25,-1,-1,-1,-1,-1,-1,47,46,47,44,45,33,34,35,218,219,220,221,222,223,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,185,185,48,8,22,16,32,185,15,185,133,185,135,15,135,-1,-1,-1,-1,-1,-1,-1,62,63,60,61,49,50,51,234,235,236,237,238,239,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,185,185,185,24,32,8,48,25,15,25,25,25,25,15,25,-1,-1,-1,-1,-1,-1,73,73,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,117,117,117,117,117,117,112,113,115,116,117,117,117,117,117,117,117,117,117
-1,73,135,185,185,135,185,135,74,185,135,185,135,185,185,135,185,133,185,0,-1,-1,0,25,15,25,25,25,25,15,25,-1,-1,-1,-1,-1,-1,-1,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,117,117,117,117,112,113,114,114,114,114,115,117,117,117,117,117,117,117,117
-1,44,45,46,47,75,76,46,47,44,45,46,47,40,41,46,47,44,45,-1,-1,-1,-1,25,15,25,25,25,25,15,25,-1,-1,-1,-1,-1,-1,73,73,73,-1,-1,-1,-1,145,145,146,145,145,145,146,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,60,61,62,63,91,92,62,63,60,61,62,63,56,57,62,63,60,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,129,73,129,145,-1,-1,144,129,129,130,129,129,129,130,-1,-1,-1,-1,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
-1,46,47,40,41,44,45,46,47,46,47,46,47,44,45,46,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,145,146,146,145,145,145,146,145,145,146,145,145,145,146,-1,-1,-1,-1,113,115,116,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
